"Marca temporal","a) De favor, me podría ayudar con que la última persona que cumplió años en su hogar sea quien conteste la encuesta. ","b)	¿Vive usted en esta casa?","c)	¿Cuenta con credencial de lector vigente domiciliaria con esta vivienda?","d)	Me podría decir su edad, de favor ","e)	Anotar sexo sin preguntar","1.	Pensando en cómo se ha sentido en la última semana, ¿qué emoción describe mejor su estado de ánimo?","2.	¿Qué tan seguro está de asistir a votar en las próximas elecciones del 6 de junio?","3.	Si en las próximas elecciones para Presidente Municipal de Tuxtla Gutiérrez los candidatos fueran los siguientes, ¿por quién votaría usted?","4.	Independientemente de por quién ha votado en pasadas elecciones, ¿actualmente con cuál partido se siente usted más identificado? ","5.	¿Cuál es el servicio público que más ha mejorado en su colonia durante los últimos tres años?","6.	¿Cuál es el servicio público que más ha empeorado en su colonia durante los últimos tres años?","7.	En general, ¿usted aprueba o desaprueba la forma en que el presidente Andrés Manuel López Obrador realiza su trabajo?","8.	En general, ¿usted aprueba o desaprueba la forma en que su presidente municipal Carlos Morales realiza su trabajo? ","¿Cuál es su estado civil?","¿Cuál es su último grado de estudios concluido?","¿Cuál es su principal ocupación?","En total y contándose usted, ¿cuántas personas viven en su casa?","Número de equipo","Número del encuestador","Nombre del encuestador","Sección","Manzana","Persona"
"2021/04/16 12:36:49 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","d) Preocupado","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","c) Desaprueba poco","c) Desaprueba poco","e) Viudo","a) No estudió","a) Ama de casa","c) 3","1","4","Kari","1612","19","5"
"2021/04/16 12:39:27 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","99) No sabe / No contesta (No leer)","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","e) Agua potable","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","d) Divorciado","c) Secundaria","a) Ama de casa","b) 2","1","4","Kari","1612","25","6"
"2021/04/16 12:41:50 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","d) Preocupado","99) No contesta (No leer)","b) Carlos Morales, por MORENA","h) Ninguno (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","e) Viudo","a) No estudió","a) Ama de casa","a) 1","1","4","Kari","1612","25","5"
"2021/04/16 12:43:57 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","c) Desaprueba poco","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","d) 4","1","4","Kari","1612","1","6"
"2021/04/16 12:45:53 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","c) Secundaria","a) Ama de casa","c) 3","1","4","Kari","1612","1","5"
"2021/04/16 12:51:38 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","e) Acompañado","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","e) Agua potable","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","c) Secundaria","a) Ama de casa","d) 4","1","4","Kari","1612","7","6"
"2021/04/16 12:54:29 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","d) 4","1","4","Kari","1612","7","5"
"2021/04/16 12:57:55 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","e) Agua potable","d) Drenaje","a) Aprueba mucho","b) Aprueba poco","b) Casado","c) Secundaria","b) Ama de casa y trabaja","g) 7","1","4","Kari","1612","22","6"
"2021/04/16 1:00:03 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","b) Ama de casa y trabaja","d) 4","1","4","Kari","1612","22","5"
"2021/04/16 1:03:41 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","a) No estudió","a) Ama de casa","h) 8 o más","1","4","Kari","1602","51","1"
"2021/04/16 1:06:09 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","Desconocido","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","g) Pavimentación de calles","99) No sabe / No contesta (No leer)","a) Aprueba mucho","a) Aprueba mucho","b) Casado","a) No estudió","l) No contesta (No leer)","c) 3","1","4","Kari","1602","51","1"
"2021/04/16 9:39:28 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","Pensativo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","b) Casado","e) Licenciatura","h) Empleado en el sector público","c) 3","1","4","Kari","1612","29","5"
"2021/04/16 10:13:40 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","a) Soltero","d) Preparatoria","d) Estudiante","d) 4","1","3","Henry","1950","8","5"
"2021/04/16 10:19:16 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","i) Transporte público","b) Aprueba poco","b) Aprueba poco","b) Casado","g) No contesta (No leer)","i) Empleado en el sector privado","c) 3","1","3","Henry","1950","8","6"
"2021/04/16 10:22:52 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","f) Seguridad pública","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","f) No contesta (No leer)","g) No contesta (No leer)","i) Empleado en el sector privado","e) 5","1","3","Henry","1950","6","5"
"2021/04/16 10:26:51 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","a) Soltero","f) Posgrado","i) Empleado en el sector privado","e) 5","1","3","Henry","1950","6","6"
"2021/04/16 10:49:51 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","g) Entretenido","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","d) 4","1","3","Henry","1950","3","5"
"2021/04/16 10:52:38 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","c) Alumbrado público","e) Agua potable","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","e) 5","1","3","Henry","1950","3","6"
"2021/04/16 11:00:11 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","Bien","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","e) 5","1","3","Henry","1950","9","5"
"2021/04/16 11:16:02 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","b) No (Agradecer y solicitar la participación de otra persona)","b) 25 a 34 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","e) Agua potable","c) Desaprueba poco","d) Desaprueba mucho","a) Soltero","e) Licenciatura","e) Estudiante y trabaja","d) 4","1","3","Henry","1950","9","6"
"2021/04/16 11:22:30 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","i) Transporte público","b) Aprueba poco","b) Aprueba poco","a) Soltero","e) Licenciatura","i) Empleado en el sector privado","d) 4","1","3","Henry","1950","1","5"
"2021/04/16 11:28:57 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","b) Ama de casa y trabaja","d) 4","1","3","Henry","1950","1","6"
"2021/04/16 11:44:27 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","c) Unión libre","g) No contesta (No leer)","h) Empleado en el sector público","d) 4","1","3","Henry","1950","2","5"
"2021/04/16 11:49:21 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","b) Aprueba poco","a) Soltero","e) Licenciatura","g) Desempleado y busca trabajo","d) 4","1","3","Henry","1950","2","6"
"2021/04/16 11:56:51 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","c) Secundaria","j) Trabaja por su cuenta","c) 3","1","3","Henry","1950","7","5"
"2021/04/16 12:02:34 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","b) Casado","g) No contesta (No leer)","j) Trabaja por su cuenta","b) 2","1","3","Henry","1950","7","6"
"2021/04/17 10:09:31 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","e) Acompañado","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","g) Pavimentación de calles","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","e) 5","1","2","Isaac","1602","51","2"
