"Marca temporal","a) De favor, me podría ayudar con que la última persona que cumplió años en su hogar sea quien conteste la encuesta. ","b)	¿Vive usted en esta casa?","c)	¿Cuenta con credencial de lector vigente domiciliaria con esta vivienda?","d)	Me podría decir su edad, de favor ","e)	Anotar sexo sin preguntar","1.	Pensando en cómo se ha sentido en la última semana, ¿qué emoción describe mejor su estado de ánimo?","2.	¿Qué tan seguro está de asistir a votar en las próximas elecciones del 6 de junio?","3.	Si en las próximas elecciones para Presidente Municipal de Tuxtla Gutiérrez los candidatos fueran los siguientes, ¿por quién votaría usted?","4.	Independientemente de por quién ha votado en pasadas elecciones, ¿actualmente con cuál partido se siente usted más identificado? ","5.	¿Cuál es el servicio público que más ha mejorado en su colonia durante los últimos tres años?","6.	¿Cuál es el servicio público que más ha empeorado en su colonia durante los últimos tres años?","7.	En general, ¿usted aprueba o desaprueba la forma en que el presidente Andrés Manuel López Obrador realiza su trabajo?","8.	En general, ¿usted aprueba o desaprueba la forma en que su presidente municipal Carlos Morales realiza su trabajo? ","¿Cuál es su estado civil?","¿Cuál es su último grado de estudios concluido?","¿Cuál es su principal ocupación?","En total y contándose usted, ¿cuántas personas viven en su casa?","Número de equipo","Número del encuestador","Nombre del encuestador","Sección","Manzana","Persona"
"2021/04/16 4:58:15 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","a) Soltero","e) Licenciatura","h) Empleado en el sector público","b) 2","4","20","Pedro","1700","48","2"
"2021/04/16 5:02:56 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","99) No sabe / No contesta (No leer)","b) Todavía no sé si iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","e) Agua potable","a) Aprueba mucho","c) Desaprueba poco","b) Casado","c) Secundaria","a) Ama de casa","c) 3","4","18","Mau","1700","27","3"
"2021/04/16 5:10:46 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","Es secreto","Es secreto","j) Ninguno (No leer)","c) Alumbrado público","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","e) Viudo","c) Secundaria","a) Ama de casa","d) 4","4","20","Pedro","1700","27","7"
"2021/04/16 5:10:54 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","h) Ninguno (No leer)","j) Ninguno (No leer)","c) Alumbrado público","c) Desaprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","a) Ama de casa","f) 6","4","19","Fatima","1700","27","4"
"2021/04/16 5:11:43 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","e) Acompañado","b) Todavía no sé si iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","g) Pavimentación de calles","c) Desaprueba poco","c) Desaprueba poco","e) Viudo","b) Primaria","j) Trabaja por su cuenta","c) 3","4","18","Mau","1700","27","1"
"2021/04/16 5:14:52 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","g) Entretenido","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","b) Recolección de basura","g) Pavimentación de calles","d) Desaprueba mucho","d) Desaprueba mucho","a) Soltero","f) Posgrado","h) Empleado en el sector público","c) 3","4","18","Mau","1700","27","2"
"2021/04/16 5:17:41 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","j) Ninguno (No leer)","g) Pavimentación de calles","c) Desaprueba poco","b) Aprueba poco","b) Casado","f) Posgrado","j) Trabaja por su cuenta","e) 5","4","19","Fatima","1700","27","5"
"2021/04/16 5:24:04 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","c) Alumbrado público","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","a) Soltero","f) Posgrado","g) Desempleado y busca trabajo","e) 5","4","20","Pedro","1700","27","8"
"2021/04/16 5:24:26 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","c) Alumbrado público","e) Agua potable","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","a) Ama de casa","d) 4","4","19","Fatima","1700","27","6"
"2021/04/16 7:21:21 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","d) Preparatoria","e) Estudiante y trabaja","h) 8 o más","4","17","Tadeo","1645","28","1"
"2021/04/16 7:21:25 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","b) Recolección de basura","e) Agua potable","b) Aprueba poco","c) Desaprueba poco","c) Unión libre","e) Licenciatura","h) Empleado en el sector público","e) 5","4","20","Pedro","1645","28","7"
"2021/04/16 7:21:50 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","c) Alumbrado público","c) Desaprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","a) Ama de casa","h) 8 o más","4","19","Fatima","1742","27","5"
"2021/04/16 7:22:57 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","c) PAN","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","d) Desaprueba mucho","a) Soltero","d) Preparatoria","h) Empleado en el sector público","d) 4","4","18","Mau","1645","28","3"
"2021/04/16 7:23:17 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","e) Agua potable","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","e) 5","4","16","Rolando","1645","28","2"
"2021/04/16 7:24:52 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","g) Pavimentación de calles","c) Desaprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","c) 3","4","20","Pedro","1645","28","8"
"2021/04/16 7:26:29 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","d) Desaprueba mucho","e) Viudo","c) Secundaria","f) Desempleado","a) 1","4","19","Fatima","1742","27","6"
"2021/04/16 7:29:29 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","d) Movimiento Ciudadano","b) Recolección de basura","g) Pavimentación de calles","d) Desaprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","c) 3","4","18","Mau","1645","28","4"
"2021/04/16 7:32:14 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","b) Casado","c) Secundaria","j) Trabaja por su cuenta","b) 2","4","17","Tadeo","1645","21","1"
"2021/04/16 7:35:11 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","i) Transporte público","a) Aprueba mucho","c) Desaprueba poco","a) Soltero","d) Preparatoria","d) Estudiante","g) 7","4","18","Mau","1645","21","3"
"2021/04/16 7:36:00 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","b) Aburrido","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","e) Agua potable","f) Seguridad pública","a) Aprueba mucho","c) Desaprueba poco","b) Casado","c) Secundaria","a) Ama de casa","c) 3","4","19","Fatima","1645","21","5"
"2021/04/16 7:37:33 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","c) Alumbrado público","e) Agua potable","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","c) 3","4","16","Rolando","1645","21","2"
"2021/04/16 7:38:44 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","99) No sabe / No contesta (No leer)","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","d) Drenaje","a) Aprueba mucho","a) Aprueba mucho","b) Casado","d) Preparatoria","a) Ama de casa","d) 4","4","18","Mau","1645","21","4"
"2021/04/16 7:39:41 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","f) PRD","c) Alumbrado público","j) Ninguno (No leer)","b) Aprueba poco","a) Aprueba mucho","b) Casado","c) Secundaria","c) Jubilado","b) 2","4","17","Tadeo","1645","14","1"
"2021/04/16 7:40:59 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","c) Alumbrado público","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","b) Primaria","a) Ama de casa","d) 4","4","19","Fatima","1645","21","6"
"2021/04/16 7:48:52 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","g) No votará (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","c) Alumbrado público","a) Aprueba mucho","c) Desaprueba poco","e) Viudo","a) No estudió","a) Ama de casa","f) 6","4","19","Fatima","1645","14","5"
"2021/04/16 7:51:47 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","e) Viudo","b) Primaria","j) Trabaja por su cuenta","g) 7","4","18","Mau","1645","21","3"
"2021/04/16 7:53:53 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","a) Soltero","d) Preparatoria","d) Estudiante","e) 5","4","16","Rolando","1645","14","2"
"2021/04/16 7:58:07 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","e) 5","4","19","Fatima","1645","14","6"
"2021/04/16 8:01:24 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","e) Acompañado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","b) PRI","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","a) Aprueba mucho","d) Divorciado","d) Preparatoria","a) Ama de casa","d) 4","4","20","Pedro","1645","21","7"
"2021/04/16 8:02:30 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","d) Desaprueba mucho","a) Aprueba mucho","a) Soltero","f) Posgrado","h) Empleado en el sector público","d) 4","4","18","Mau","1645","14","4"
"2021/04/16 8:05:31 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","j) Ninguno (No leer)","b) Recolección de basura","a) Aprueba mucho","c) Desaprueba poco","a) Soltero","d) Preparatoria","e) Estudiante y trabaja","d) 4","4","20","Pedro","1645","21","8"
"2021/04/16 8:06:01 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","b) Aprueba poco","c) Unión libre","e) Licenciatura","i) Empleado en el sector privado","e) 5","4","17","Tadeo","1645","6","1"
"2021/04/16 8:08:24 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","c) Unión libre","e) Licenciatura","c) Jubilado","f) 6","4","18","Mau","1645","6","3"
"2021/04/16 8:08:57 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","a) Feliz","a) No iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","j) Ninguno (No leer)","c) Alumbrado público","d) Desaprueba mucho","d) Desaprueba mucho","e) Viudo","c) Secundaria","a) Ama de casa","e) 5","4","19","Fatima","1645","6","5"
"2021/04/16 8:09:25 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","c) Secundaria","j) Trabaja por su cuenta","c) 3","4","20","Pedro","1645","14","7"
"2021/04/16 8:10:00 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","e) Licenciatura","h) Empleado en el sector público","e) 5","4","17","Tadeo","1645","6","2"
"2021/04/16 8:13:33 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","c) Desaprueba poco","b) Casado","d) Preparatoria","a) Ama de casa","d) 4","4","19","Fatima","1645","6","6"
"2021/04/16 8:18:17 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","99) No sabe / No contesta (No leer)","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","b) Casado","a) No estudió","j) Trabaja por su cuenta","d) 4","4","18","Mau","1645","6","4"
"2021/04/16 8:18:31 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","b) Aburrido","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","f) Desempleado","e) 5","4","19","Fatima","1645","6","5"
"2021/04/16 8:18:53 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","d) 4","4","20","Pedro","1645","14","8"
"2021/04/16 8:24:28 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","f) Seguridad pública","c) Alumbrado público","b) Aprueba poco","b) Aprueba poco","a) Soltero","e) Licenciatura","h) Empleado en el sector público","d) 4","4","20","Pedro","1645","6","7"
"2021/04/16 8:25:59 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","g) Pavimentación de calles","j) Ninguno (No leer)","c) Desaprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","c) 3","4","18","Mau","1645","2","3"
"2021/04/16 8:30:13 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","h) Ninguno (No leer)","g) Pavimentación de calles","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","e) Licenciatura","f) Desempleado","a) 1","4","19","Fatima","1645","2","5"
"2021/04/16 8:31:13 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","h) Ninguno (No leer)","j) Ninguno (No leer)","j) Ninguno (No leer)","a) Aprueba mucho","c) Desaprueba poco","a) Soltero","e) Licenciatura","c) Jubilado","e) 5","4","20","Rolando","1645","6","8"
"2021/04/16 8:34:12 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","e) Agua potable","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","e) 5","4","16","Rolando","1645","2","7"
"2021/04/17 10:03:02 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","e) Viudo","c) Secundaria","c) Jubilado","a) 1","4","17","Tadeo","1645","2","1"
"2021/04/17 10:06:04 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","d) Drenaje","b) Aprueba poco","b) Aprueba poco","e) Viudo","e) Licenciatura","c) Jubilado","a) 1","4","17","Tadeo","1645","2","2"
"2021/04/17 10:06:38 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","d) 4","4","20","Pedro","1645","2","7"
"2021/04/17 10:08:48 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","c) Alumbrado público","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","d) 4","4","18","Mau","1645","2","4"
"2021/04/17 10:09:29 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","d) Divorciado","d) Preparatoria","a) Ama de casa","e) 5","4","19","Fatima","1645","2","6"
"2021/04/17 10:11:01 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","b) Casado","e) Licenciatura","c) Jubilado","b) 2","4","17","Tadeo","1645","3","1"
"2021/04/17 10:13:52 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","b) PRI","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","c) Unión libre","c) Secundaria","i) Empleado en el sector privado","d) 4","4","18","Mau","1645","3","3"
"2021/04/17 10:14:11 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","b) Recolección de basura","c) Alumbrado público","b) Aprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","f) Desempleado","e) 5","4","19","Fatima","1645","3","5"
"2021/04/17 10:16:43 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","a) Feliz","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","d) 4","4","17","Tadeo","1645","3","2"
"2021/04/17 10:20:39 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","a) Ama de casa","e) 5","4","18","Mau","1645","3","4"
"2021/04/17 10:25:45 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","h) Estresado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","c) Alumbrado público","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","c) 3","4","19","Fatima","1645","3","6"
"2021/04/17 10:33:17 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","c) Alumbrado público","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","d) Divorciado","b) Primaria","b) Ama de casa y trabaja","b) 2","4","17","Tadeo","1645","25","1"
"2021/04/17 10:33:23 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","Francisco Zamora selvas","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","e) Viudo","e) Licenciatura","c) Jubilado","a) 1","4","20","Pedro","1645","2","8"
"2021/04/17 10:35:58 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","Cansado","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","d) Movimiento Ciudadano","b) Recolección de basura","c) Alumbrado público","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","d) 4","4","18","Mau","1645","25","3"
"2021/04/17 10:37:38 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","Confidencial","h) Ninguno (No leer)","b) Recolección de basura","c) Alumbrado público","b) Aprueba poco","d) Desaprueba mucho","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","d) 4","4","20","Pedro","1645","3","7"
"2021/04/17 10:41:15 a. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","b) Casado","f) Posgrado","h) Empleado en el sector público","d) 4","4","17","Tadeo","1645","25","2"
"2021/04/17 10:41:30 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","a) Carlos Morales, por MORENA","e) MORENA","Todos ","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","b) Primaria","a) Ama de casa","b) 2","4","19","Fatima","1645","25","5"
"2021/04/17 10:42:02 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","d) Preocupado","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","e) Agua potable","99) No sabe / No contesta (No leer)","b) Aprueba poco","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","d) 4","4","20","Pedro","1645","3","8"
"2021/04/17 10:50:41 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","b) Primaria","a) Ama de casa","a) 1","4","18","Mau","1645","25","4"
